Date,Team,Acquired,Relinquished,Notes,TEAM_ABBREVIATION,player_name_clean,matched_name,PLAYER_ID,match_score
2020-08-13,Bucks,,Ersan Ilyasova,placed on IL with sprained right elbow,MIL,Ersan Ilyasova,Ersan Ilyasova,101141,100.0
2020-08-13,Heat,,Gabe Vincent,placed on IL with sprained right shoulder,MIA,Gabe Vincent,Gabe Vincent,1629216,100.0
2020-08-13,Jazz,,Emmanuel Mudiay,placed on IL with sore left knee,UTA,Emmanuel Mudiay,Emmanuel Mudiay,1626144,100.0
2020-08-13,Lakers,,Anthony Davis,placed on IL with sore right knee,LAL,Anthony Davis,Anthony Davis,203076,100.0
2020-08-13,Pacers,,Myles Turner,placed on IL with sprained right wrist,IND,Myles Turner,Myles Turner,1626167,100.0
2020-08-13,Thunder,,Chris Paul,placed on IL with left hand injury,OKC,Chris Paul,Chris Paul,101108,100.0
2020-08-13,Thunder,,Luguentz Dort,placed on IL with sprained right knee,OKC,Luguentz Dort,Luguentz Dort,1629652,100.0
2020-08-14,Heat,,Edrice Adebayo / Bam Adebayo,placed on IL with sore right knee,MIA,Bam Adebayo,Bam Adebayo,1628389,100.0
2020-08-14,Heat,,Goran Dragic,placed on IL with sore left ankle,MIA,Goran Dragic,Goran Dragic,201609,100.0
2020-08-14,Pacers,,Victor Oladipo,placed on IL with sore left ankle,IND,Victor Oladipo,Victor Oladipo,203506,100.0
2020-08-14,Rockets,,Tyson Chandler,placed on IL,HOU,Tyson Chandler,Tyson Chandler,2199,100.0
2020-08-14,Thunder,,Abdel Nader,placed on IL with neck injury,OKC,Abdel Nader,Abdel Nader,1627846,100.0
2020-08-16,76ers,,Glenn Robinson III,placed on IL with strained left oblique muscle (out for season),PHI,Glenn Robinson III,Glenn Robinson III,203922,100.0
2020-08-16,Jazz,,Ed Davis (Adam),placed on IL with left knee injury (out for season),UTA,Ed Davis,Ed Davis,202334,100.0
2020-08-18,Heat,,Chris Silva,"placed on IL with pubic bone injury, strained left groin",MIA,Chris Silva,Chris Silva,1629735,100.0
2020-08-19,Clippers,,Patrick Beverley,placed on IL with strained left calf,LAC,Patrick Beverley,Patrick Beverley,201976,100.0
2020-08-21,Celtics,,Javonte Green,placed on IL with sprained right knee (out for season),BOS,Javonte Green,Javonte Green,1629750,100.0
2020-08-21,Raptors,,Rondae Hollis-Jefferson,placed on IL with left knee injury,TOR,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,100.0
2020-08-22,Magic,,Melvin Frazier Jr.,placed on IL with sore lower back,ORL,Melvin Frazier Jr.,Melvin Frazier Jr.,1628982,100.0
2020-08-24,Lakers,,Rajon Rondo,placed on IL with back spasms,LAL,Rajon Rondo,Rajon Rondo,200765,100.0
2020-08-24,Magic,,Vic Law,placed on IL with left Achilles injury,ORL,Vic Law,Vic Law,1629724,100.0
2020-08-25,Blazers,,Damian Lillard,placed on IL with sprained right knee (out for season),POR,Damian Lillard,Damian Lillard,203081,100.0
2020-08-25,Mavericks,,Kristaps Porzingis,placed on IL with torn meniscus in right knee (out for season),DAL,Kristaps Porziņģis,Kristaps Porziņģis,204001,100.0
2020-08-30,Bucks,,Eric Bledsoe,placed on IL with strained right hamstring,MIL,Eric Bledsoe,Eric Bledsoe,202339,100.0
2020-08-30,Mavericks,,Courtney Lee,placed on IL with left calf injury (out for season),DAL,Courtney Lee,Courtney Lee,201584,100.0
2020-09-06,Heat,,Gabe Vincent,placed on IL (out for season),MIA,Gabe Vincent,Gabe Vincent,1629216,100.0
2020-09-08,Lakers,,Dion Waiters,placed on IL with left groin injury,LAL,Dion Waiters,Dion Waiters,203079,100.0
2020-09-12,Rockets,,Tyson Chandler,placed on IL with neck spasms (out for season),HOU,Tyson Chandler,Tyson Chandler,2199,100.0
2020-09-18,Celtics,,Romeo Langford,placed on IL with strained right adductor (out for season),BOS,Romeo Langford,Romeo Langford,1629641,100.0
2020-10-02,Heat,,Goran Dragic,placed on IL with torn plantar fascia in left foot (out for season),MIA,Goran Dragic,Goran Dragic,201609,100.0
2020-11-19,Warriors,,Klay Thompson,placed on IL with torn right Achilles tendon (out for season),GSW,Klay Thompson,Klay Thompson,202691,100.0
2020-12-21,Clippers,,Marcus Morris,placed on IL with sore right knee,LAC,Marcus Morris Sr.,Marcus Morris Sr.,202694,100.0
2020-12-21,Warriors,,Draymond Green,placed on IL with sore right foot,GSW,Draymond Green,Draymond Green,203110,100.0
2020-12-21,Wizards,,Rui Hachimura,placed on IL with eye injury,WAS,Rui Hachimura,Rui Hachimura,1629060,100.0
2020-12-22,Cavaliers,,Kevin Love,placed on IL with right calf injury,CLE,Kevin Love,Kevin Love,201567,100.0
2020-12-22,Celtics,,Tacko Fall,placed on IL with eye injury,BOS,Tacko Fall,Tacko Fall,1629605,100.0
2020-12-22,Grizzlies,,Killian Tillie,placed on IL with strained right hamstring,MEM,Killian Tillie,Killian Tillie,1629681,100.0
2020-12-22,Kings,,DaQuan Jeffries,placed on IL with back injury,SAC,DaQuan Jeffries,DaQuan Jeffries,1629610,100.0
2020-12-22,Knicks,,Austin Rivers,placed on IL with sore right groin,NYK,Austin Rivers,Austin Rivers,203085,100.0
2020-12-22,Lakers,,Kostas Antetokounmpo,placed on IL,LAL,Kostas Antetokounmpo,Kostas Antetokounmpo,1628961,100.0
2020-12-22,Magic,,James Ennis III,placed on IL with right hamstring injury,ORL,James Ennis III,James Ennis III,203516,100.0
2020-12-22,Mavericks,,Kristaps Porzingis,placed on IL with right knee injury,DAL,Kristaps Porziņģis,Kristaps Porziņģis,204001,100.0
2020-12-22,Nuggets,,JaMychal Green,placed on IL with left calf injury,DEN,JaMychal Green,JaMychal Green,203210,100.0
2020-12-22,Raptors,,Patrick McCaw,placed on IL with left knee injury,TOR,Patrick McCaw,Patrick McCaw,1627775,100.0
2020-12-22,Spurs,,Derrick White,placed on IL with left toe injury,SAS,Derrick White,Derrick White,1628401,100.0
2020-12-22,Suns,,Frank Kaminsky,placed on IL,PHX,Frank Kaminsky,Frank Kaminsky,1626163,100.0
2020-12-23,Blazers,,Anfernee Simons,placed on IL with strained left hamstring,POR,Anfernee Simons,Anfernee Simons,1629014,100.0
2020-12-23,Bucks,,D.J. Augustine,placed on IL with strained left calf,MIL,D.J. Augustine,D.J. Augustin,201571,96.2962962962963
2020-12-23,Bulls,,Devon Dotson,placed on IL,CHI,Devon Dotson,Devon Dotson,1629653,100.0
2020-12-23,Cavaliers,,Dante Exum,placed on IL with left hip injury,CLE,Dante Exum,Dante Exum,203957,100.0
2020-12-23,Celtics,,Kemba Walker,placed on IL with left knee injury,BOS,Kemba Walker,Kemba Walker,202689,100.0
2020-12-23,Grizzlies,,Jaren Jackson Jr.,placed on IL with left knee injury,MEM,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,100.0
2020-12-23,Grizzlies,,Justise Winslow,placed on IL with left hip injury,MEM,Justise Winslow,Justise Winslow,1626159,100.0
2020-12-23,Hawks,,Clint Capela,placed on IL with sore left Achilles,ATL,Clint Capela,Clint Capela,203991,100.0
2020-12-23,Hawks,,Kris Dunn,placed on IL with right knee injury,ATL,Kris Dunn,Kris Dunn,1627739,100.0
2020-12-23,Hawks,,Onyeka Okongwu,placed on IL with left foot injury,ATL,Onyeka Okongwu,Onyeka Okongwu,1630168,100.0
2020-12-23,Heat,,Gabe Vincent,placed on IL with right knee injury,MIA,Gabe Vincent,Gabe Vincent,1629216,100.0
2020-12-23,Jazz,,Jarrell Brantley,placed on IL,UTA,Jarrell Brantley,Jarrell Brantley,1629714,100.0
2020-12-23,Jazz,,Trent Forrest,placed on IL with right knee injury,UTA,Trent Forrest,Trent Forrest,1630235,100.0
2020-12-23,Magic,,Al-Farouq Aminu,placed on IL with recovering from surgery on right knee,ORL,Al-Farouq Aminu,Al-Farouq Aminu,202329,100.0
2020-12-23,Pacers,,Brian Bowen II,placed on IL with groin injury,IND,Brian Bowen II,Brian Bowen II,1628968,100.0
2020-12-23,Pacers,,Goga Bitadze,placed on IL with sprained right ankle,IND,Goga Bitadze,Goga Bitadze,1629048,100.0
2020-12-23,Pacers,,Jeremy Lamb,placed on IL with recovering from surgery on left knee to repair torn ACL,IND,Jeremy Lamb,Jeremy Lamb,203087,100.0
2020-12-23,Timberwolves,,Jordan McLaughlin,placed on IL,MIN,Jordan McLaughlin,Jordan McLaughlin,1629162,100.0
2020-12-26,Heat,,Jimmy Butler,placed on IL with sprained right ankle,MIA,Jimmy Butler III,Jimmy Butler III,202710,100.0
2020-12-26,Knicks,,Immanuel Quickley,placed on IL with left hip injury,NYK,Immanuel Quickley,Immanuel Quickley,1630193,100.0
2020-12-26,Knicks,,Obi Toppin,placed on IL with strained right calf,NYK,Obi Toppin,Obi Toppin,1630167,100.0
2020-12-26,Thunder,,Trevor Ariza,placed on IL,OKC,Trevor Ariza,Trevor Ariza,2772,100.0
2020-12-26,Cavaliers,,Kevin Love,placed on IL with strained right calf,CLE,Kevin Love,Kevin Love,201567,100.0
2020-12-27,Bucks,,Jaylen Adams,placed on IL,MIL,Jaylen Adams,Jaylen Adams,1629121,100.0
2020-12-27,Cavaliers,,Isaac Okoro,placed on IL with sprained left foot,CLE,Isaac Okoro,Isaac Okoro,1630171,100.0
2020-12-27,Hawks,,Kris Dunn,placed on IL with loose cartilage in right ankle,ATL,Kris Dunn,Kris Dunn,1627739,100.0
2020-12-27,Lakers,,Anthony Davis,placed on IL with right calf injury,LAL,Anthony Davis,Anthony Davis,203076,100.0
2020-12-27,Pacers,,Victor Oladipo,placed on IL with right knee injury,IND,Victor Oladipo,Victor Oladipo,203506,100.0
2020-12-27,Pistons,,Blake Griffin,placed on IL with left knee injury,DET,Blake Griffin,Blake Griffin,201933,100.0
2020-12-27,Timberwolves,,Karl-Anthony Towns,placed on IL with sprained left wrist,MIN,Karl-Anthony Towns,Karl-Anthony Towns,1626157,100.0
2020-12-28,76ers,,Furkan Korkmaz,placed on IL with strained left adductor,PHI,Furkan Korkmaz,Furkan Korkmaz,1627788,100.0
2020-12-28,Blazers,,Carmelo Anthony,placed on IL,POR,Carmelo Anthony,Carmelo Anthony,2546,100.0
2020-12-28,Lakers,,Kostas Antetokounmpo,placed on IL with right knee tendinitis,LAL,Kostas Antetokounmpo,Kostas Antetokounmpo,1628961,100.0
2020-12-28,Nets,,Kyrie Irving,placed on IL,BKN,Kyrie Irving,Kyrie Irving,202681,100.0
2020-12-28,Nets,,Spencer Dinwiddie,placed on IL with torn ACL in right knee (out for season),BKN,Spencer Dinwiddie,Spencer Dinwiddie,203915,100.0
2020-12-29,Grizzlies,,Ja Morant,placed on IL with sprained left ankle,MEM,Ja Morant,Ja Morant,1629630,100.0
2020-12-29,Thunder,,George Hill,placed on IL with neck spasms,OKC,George Hill,George Hill,201588,100.0
2020-12-29,Timberwolves,,Josh Okogie,placed on IL with strained left hamstring,MIN,Josh Okogie,Josh Okogie,1629006,100.0
2020-12-30,Blazers,,Gary Trent Jr.,placed on IL with strained right calf,POR,Gary Trent Jr.,Gary Trent Jr.,1629018,100.0
2020-12-30,Celtics,,Tristan Thompson,placed on IL with right hamstring injury,BOS,Tristan Thompson,Tristan Thompson,202684,100.0
2020-12-30,Kings,,DaQuan Jeffries,placed on IL with sprained left ankle,SAC,DaQuan Jeffries,DaQuan Jeffries,1629610,100.0
2020-12-30,Knicks,,Frank Ntilikina,placed on IL with sprained right knee,NYK,Frank Ntilikina,Frank Ntilikina,1628373,100.0
2020-12-30,Rockets,,Mason Jones,placed on IL with sprained right ankle,HOU,Mason Jones,Mason Jones,1630222,100.0
2020-12-30,Spurs,,LaMarcus Aldridge,placed on IL with sore left knee,SAS,LaMarcus Aldridge,LaMarcus Aldridge,200746,100.0
2020-12-31,Hawks,,Rajon Rondo,placed on IL with sore left knee,ATL,Rajon Rondo,Rajon Rondo,200765,100.0
2020-12-31,Magic,,Terrence Ross,placed on IL with right hamstring injury,ORL,Terrence Ross,Terrence Ross,203082,100.0
2020-12-31,Suns,,Jalen Smith,placed on IL with sprained left ankle,PHX,Jalen Smith,Jalen Smith,1630188,100.0
2021-01-01,Heat,,Gabe Vincent,placed on IL with sore right knee,MIA,Gabe Vincent,Gabe Vincent,1629216,100.0
2021-01-01,Kings,,Tyrese Haliburton,placed on IL with left wrist injury,SAC,Tyrese Haliburton,Tyrese Haliburton,1630169,100.0
2021-01-01,Magic,,Chuma Okeke,placed on IL with left knee injury,ORL,Chuma Okeke,Chuma Okeke,1629643,100.0
2021-01-01,Spurs,,Keita Bates-Diop,placed on IL,SAS,Keita Bates-Diop,Keita Bates-Diop,1628966,100.0
2021-01-02,Blazers,,Rodney Hood,placed on IL with strained left quadriceps,POR,Rodney Hood,Rodney Hood,203918,100.0
2021-01-02,Hawks,,Danilo Gallinari,placed on IL with sprained right ankle,ATL,Danilo Gallinari,Danilo Gallinari,201568,100.0
2021-01-02,Knicks,,Alec Burks,placed on IL with sprained left ankle,NYK,Alec Burks,Alec Burks,202692,100.0
2021-01-02,Magic,,Evan Fournier,placed on IL with back spasms,ORL,Evan Fournier,Evan Fournier,203095,100.0
2021-01-03,Bucks,,Sam Merrill,placed on IL with sprained left ankle,MIL,Sam Merrill,Sam Merrill,1630241,100.0
2021-01-03,Lakers,,Kentavious Caldwell-Pope,placed on IL with sprained left ankle,LAL,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,100.0
2021-01-04,Bucks,,Pat Connaughton,placed on IL with strained left groin,MIL,Pat Connaughton,Pat Connaughton,1626192,100.0
2021-01-04,Celtics,,Jeff Teague,placed on IL with sprained left ankle,BOS,Jeff Teague,Jeff Teague,201952,100.0
2021-01-04,Celtics,,Marcus Smart,placed on IL with sprained right thumb,BOS,Marcus Smart,Marcus Smart,203935,100.0
2021-01-04,Pistons,,Blake Griffin,placed on IL,DET,Blake Griffin,Blake Griffin,201933,100.0
2021-01-04,Pistons,,Josh Jackson,placed on IL with sprained right ankle,DET,Josh Jackson,Josh Jackson,1628367,100.0
2021-01-04,Rockets,,Danuel House Jr.,placed on IL with back injury,HOU,Danuel House Jr.,Danuel House Jr.,1627863,100.0
2021-01-05,Cavaliers,,Dante Exum,placed on IL with strained right calf (out for season),CLE,Dante Exum,Dante Exum,203957,100.0
2021-01-05,Hawks,,Rajon Rondo,placed on IL with sore left knee,ATL,Rajon Rondo,Rajon Rondo,200765,100.0
2021-01-05,Magic,,Michael Carter-Williams,placed on IL with sore left foot,ORL,Michael Carter-Williams,Michael Carter-Williams,203487,100.0
2021-01-05,Pacers,,Jalen Lecque,placed on IL with sprained left ankle,IND,Jalen Lecque,Jalen Lecque,1629665,100.0
2021-01-06,Heat,,Maurice Harkless,placed on IL with left forearm injury,MIA,Maurice Harkless,Maurice Harkless,203090,100.0
2021-01-06,Knicks,,Nerlens Noel,placed on IL with sprained left ankle,NYK,Nerlens Noel,Nerlens Noel,203457,100.0
2021-01-06,Pistons,,Killian Hayes,placed on IL with torn labrum in right hip,DET,Killian Hayes,Killian Hayes,1630165,100.0
2021-01-07,76ers,,Seth Curry,placed on IL with sore left ankle,PHI,Seth Curry,Seth Curry,203552,100.0
2021-01-07,Nets,,Reggie Perry,placed on IL with left groin injury,BKN,Reggie Perry,Reggie Perry,1629617,100.0
2021-01-08,Bucks,,Jaylen Adams,placed on IL,MIL,Jaylen Adams,Jaylen Adams,1629121,100.0
2021-01-08,Jazz,,Joe Ingles,placed on IL with right Achilles injury,UTA,Joe Ingles,Joe Ingles,204060,100.0
2021-01-08,Lakers,,Anthony Davis,placed on IL with strained right adductor,LAL,Anthony Davis,Anthony Davis,203076,100.0
2021-01-08,Magic,,Markelle Fultz,placed on IL with torn ACL in left knee (out for season),ORL,Markelle Fultz,Markelle Fultz,1628365,100.0
2021-01-08,Rockets,,Brodric Thomas,placed on IL with sprained right ankle,HOU,Brodric Thomas,Brodric Thomas,1630271,100.0
2021-01-09,76ers,,Ben Simmons,placed on IL with sore left knee,PHI,Ben Simmons,Ben Simmons,1627732,100.0
2021-01-09,76ers,,Joel Embiid,placed on IL with back injury,PHI,Joel Embiid,Joel Embiid,203954,100.0
2021-01-09,Bucks,,Giannis Antetokounmpo,placed on IL with back spasms,MIL,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,100.0
2021-01-09,Heat,,Gabe Vincent,placed on IL with sore right knee,MIA,Gabe Vincent,Gabe Vincent,1629216,100.0
2021-01-10,Bulls,,Otto Porter Jr.,placed on IL with back injury,CHI,Otto Porter Jr.,Otto Porter Jr.,203490,100.0
2021-01-10,Hawks,,Bogdan Bogdanovic,placed on IL with sprained right knee,ATL,Bogdan Bogdanovic,Bogdan Bogdanović,203992,94.11764705882352
2021-01-10,Lakers,,Jared Dudley,placed on IL with right calf injury,LAL,Jared Dudley,Jared Dudley,201162,100.0
2021-01-10,Pistons,,Derrick Rose,placed on IL with sore left knee,DET,Derrick Rose,Derrick Rose,201565,100.0
2021-01-10,Timberwolves,,Karl-Anthony Towns,placed on IL with left wrist injury,MIN,Karl-Anthony Towns,Karl-Anthony Towns,1626157,100.0
2021-01-11,Cavaliers,,Darius Garland,placed on IL with strained right shoulder,CLE,Darius Garland,Darius Garland,1629636,100.0
2021-01-11,Kings,,Jahmi'us Ramsey,placed on IL,SAC,Jahmi'us Ramsey,Jahmi'us Ramsey,1630186,100.0
2021-01-11,Knicks,,Reggie Bullock,placed on IL with right hip injury,NYK,Reggie Bullock Jr.,Reggie Bullock Jr.,203493,100.0
2021-01-11,Wizards,,Russell Westbrook,placed on IL with left quadriceps injury,WAS,Russell Westbrook,Russell Westbrook,201566,100.0
2021-01-11,Wizards,,Thomas Bryant,placed on IL with torn ACL in left knee (out for season),WAS,Thomas Bryant,Thomas Bryant,1628418,100.0
2021-01-12,Jazz,,Joe Ingles,placed on IL with sore right Achilles,UTA,Joe Ingles,Joe Ingles,204060,100.0
2021-01-12,Jazz,,Trent Forrest,placed on IL,UTA,Trent Forrest,Trent Forrest,1630235,100.0
2021-01-12,Lakers,,Wesley Matthews,placed on IL with right Achilles injury (DTD),LAL,Wesley Matthews,Wesley Matthews,202083,100.0
2021-01-12,Pelicans,,Lonzo Ball,placed on IL with knee injury,NOP,Lonzo Ball,Lonzo Ball,1628366,100.0
2021-01-13,Nets,,Caris LeVert,placed on IL,BKN,Caris LeVert,Caris LeVert,1627747,100.0
2021-01-13,Nets,,Jarrett Allen,placed on IL,BKN,Jarrett Allen,Jarrett Allen,1628386,100.0
2021-01-13,Nets,,Rodions Kurucs,placed on IL,BKN,Rodions Kurucs,Rodions Kurucs,1629066,100.0
2021-01-13,Nets,,Taurean Prince,placed on IL,BKN,Taurean Prince,Taurean Prince,1627752,100.0
2021-01-13,Pelicans,,Eric Bledsoe,placed on IL with right eye injury,NOP,Eric Bledsoe,Eric Bledsoe,202339,100.0
2021-01-14,Kings,,Jahmi'us Ramsey,placed on IL with strained left groin,SAC,Jahmi'us Ramsey,Jahmi'us Ramsey,1630186,100.0
2021-01-15,76ers,,Joel Embiid,placed on IL with sore right knee,PHI,Joel Embiid,Joel Embiid,203954,100.0
2021-01-15,Kings,,Hassan Whiteside,placed on IL with sore left hip,SAC,Hassan Whiteside,Hassan Whiteside,202355,100.0
2021-01-16,Pistons,,Frank Jackson,placed on IL with sprained left ankle,DET,Frank Jackson,Frank Jackson,1628402,100.0
2021-01-17,Celtics,,Tacko Fall,placed on IL with sprained left ankle,BOS,Tacko Fall,Tacko Fall,1629605,100.0
2021-01-17,Jazz,,Elijah Hughes,placed on IL with sprained left ankle,UTA,Elijah Hughes,Elijah Hughes,1630190,100.0
2021-01-17,Pacers,,JaKarr Sampson,placed on IL with sore back,IND,JaKarr Sampson,JaKarr Sampson,203960,100.0
2021-01-18,Bulls,,Otto Porter Jr.,placed on IL with strained lower back,CHI,Otto Porter Jr.,Otto Porter Jr.,203490,100.0
2021-01-18,Rockets,,John Wall (Hildred),placed on IL with sore left knee,HOU,John Wall,John Wall,202322,100.0
2021-01-20,76ers,,(James) Mike Scott,placed on IL with right knee injury,PHI,Mike Scott,Mike Scott,203118,100.0
2021-01-21,Knicks,,Austin Rivers,placed on IL with sore right Achilles,NYK,Austin Rivers,Austin Rivers,203085,100.0
2021-01-21,Rockets,,Christian Wood,placed on IL with sprained right ankle,HOU,Christian Wood,Christian Wood,1626174,100.0
2021-01-22,Celtics,,Aaron Nesmith,placed on IL with lower back spasms,BOS,Aaron Nesmith,Aaron Nesmith,1630174,100.0
2021-01-22,Heat,,Tyler Herro,placed on IL with neck spasms,MIA,Tyler Herro,Tyler Herro,1629639,100.0
2021-01-22,Nuggets,,Markus Howard,placed on IL,DEN,Markus Howard,Markus Howard,1630210,100.0
2021-01-22,Raptors,,Kyle Lowry,placed on IL with toe injury,TOR,Kyle Lowry,Kyle Lowry,200768,100.0
2021-01-23,Celtics,,Payton Pritchard,placed on IL with sprained MCL in right knee,BOS,Payton Pritchard,Payton Pritchard,1630202,100.0
2021-01-23,Pistons,,Blake Griffin,placed on IL with left knee injury,DET,Blake Griffin,Blake Griffin,201933,100.0
2021-01-23,Pistons,,Derrick Rose,placed on IL with sore left knee,DET,Derrick Rose,Derrick Rose,201565,100.0
2021-01-23,Rockets,,Victor Oladipo,placed on IL with right quadricep injury,HOU,Victor Oladipo,Victor Oladipo,203506,100.0
2021-01-24,Blazers,,Keljin Blevins,placed on IL,POR,Keljin Blevins,Keljin Blevins,1629833,100.0
2021-01-24,Cavaliers,,Lamar Stevens,placed on IL,CLE,Lamar Stevens,Lamar Stevens,1630205,100.0
2021-01-24,Knicks,,Reggie Bullock,placed on IL with sore neck,NYK,Reggie Bullock Jr.,Reggie Bullock Jr.,203493,100.0
2021-01-24,Raptors,,Pascal Siakam,placed on IL with left knee injury,TOR,Pascal Siakam,Pascal Siakam,1627783,100.0
2021-01-25,76ers,,Joel Embiid,placed on IL with back injury,PHI,Joel Embiid,Joel Embiid,203954,100.0
2021-01-25,Cavaliers,,Larry Nance Jr.,placed on IL with sprained right wrist,CLE,Larry Nance Jr.,Larry Nance Jr.,1626204,100.0
2021-01-25,Celtics,,Kemba Walker,placed on IL with left knee injury,BOS,Kemba Walker,Kemba Walker,202689,100.0
2021-01-25,Clippers,,Patrick Beverley,placed on IL with sore right knee,LAC,Patrick Beverley,Patrick Beverley,201976,100.0
2021-01-25,Hornets,,Nick Richards,placed on IL with sprained left ankle,CHA,Nick Richards,Nick Richards,1630208,100.0
2021-01-25,Thunder,,George Hill,placed on IL with sprained right thumb,OKC,George Hill,George Hill,201588,100.0
2021-01-26,Nuggets,,P.J. Dozier,placed on IL with strained right hamstring,DEN,P.J. Dozier,PJ Dozier,1628408,90.0
2021-01-26,Timberwolves,,Jarrett Culver,placed on IL with sprained left ankle,MIN,Jarrett Culver,Jarrett Culver,1629633,100.0
2021-01-27,Cavaliers,,Lamar Stevens,placed on IL with strained abdominal,CLE,Lamar Stevens,Lamar Stevens,1630205,100.0
2021-01-27,Hawks,,Rajon Rondo,placed on IL with sprained left ankle,ATL,Rajon Rondo,Rajon Rondo,200765,100.0
2021-01-27,Heat,,Chris Silva,placed on IL with left hip flexor injury,MIA,Chris Silva,Chris Silva,1629735,100.0
2021-01-27,Heat,,Meyers Leonard,placed on IL with strained left shoulder,MIA,Meyers Leonard,Meyers Leonard,203086,100.0
2021-01-27,Hornets,,Jalen McDaniels,placed on IL,CHA,Jalen McDaniels,Jalen McDaniels,1629667,100.0
2021-01-27,Jazz,,Derrick Favors,placed on IL with sore lower back,UTA,Derrick Favors,Derrick Favors,202324,100.0
2021-01-27,Kings,,Nemanja Bjelica,placed on IL with back spasms,SAC,Nemanja Bjelica,Nemanja Bjelica,202357,100.0
2021-01-27,Pistons,,Blake Griffin,placed on IL with left knee injury,DET,Blake Griffin,Blake Griffin,201933,100.0
2021-01-27,Raptors,,Ogugua Anunoby / O.G. Anunoby,placed on IL with strained left calf,TOR,O.G. Anunoby,OG Anunoby,1628384,90.9090909090909
2021-01-29,Blazers,,Derrick Jones Jr.,placed on IL with sprained left foot,POR,Derrick Jones Jr.,Derrick Jones Jr.,1627884,100.0
2021-01-29,Grizzlies,,Killian Tillie,placed on IL with left foot injury,MEM,Killian Tillie,Killian Tillie,1629681,100.0
2021-01-29,Grizzlies,,Sean McDermott,placed on IL with left shoulder injury,MEM,Sean McDermott,Sean McDermott,1630253,100.0
